scenario,stage1_cost,stage1_pen,stage2_pen,objective,load_time,solve_time,filter_time,total_time,second_stage_runtime,ipopt_obj,ipopt_time,termination_status
scenario_319,45319.473086979066,0.4347431731167953,1348574.318666204,1393894.2264963563,2.1450629234313965,9.228455066680908,0.0,11.584450960159302,42.88964796066284,263851.24410173454,1.942544221878052,LOCALLY_SOLVED
scenario_320,45449.63814670617,0.42111221759446,1317351.7901296152,1362801.849388539,2.1591739654541016,9.014379024505615,0.0,11.400913953781128,41.423019886016846,266131.091840578,1.6812889575958252,LOCALLY_SOLVED
scenario_321,46097.93078777514,0.4188163437612431,1536698.663325296,1582797.0129294149,2.282909870147705,10.784762144088743,0.0,13.278313875198364,45.62715196609497,274247.84824406623,1.6631348133087158,LOCALLY_SOLVED
scenario_322,46191.44018341125,0.4189265886553277,1622850.597741614,1669042.4568516137,2.848925828933716,9.58216905593872,0.0,12.64043378829956,41.919965982437134,275245.25141761947,2.0000269412994385,LOCALLY_SOLVED
scenario_323,45974.6053184144,0.3970690830484459,1530775.429493331,1576750.431880828,2.1467981338500977,9.460791826248167,0.0,11.81804609298706,43.60617685317993,270878.34396319656,2.148043155670166,LOCALLY_SOLVED
scenario_324,45754.47442437713,0.438798696062436,1409089.1557720932,1454844.0689951663,2.145642042160034,8.972965955734253,0.0,11.330271005630491,41.64915204048157,270841.0386345836,1.666808843612671,LOCALLY_SOLVED
scenario_325,45624.72086250482,0.4257466836629256,1319007.6183628924,1364632.764972081,2.1506450176239014,9.216547012329102,0.0,11.578402042388916,45.03717494010925,270881.8657067841,1.8740179538726809,LOCALLY_SOLVED
scenario_326,45858.94183016391,0.4279150841339313,1423199.1489732342,1469058.5187184822,2.140501976013184,10.267619132995604,0.0,12.64554500579834,42.707111120224,270196.04993185954,2.543890953063965,LOCALLY_SOLVED
scenario_327,45093.17999740999,0.43345212822803,1353391.8913649202,1398485.5048144583,2.156496047973633,9.596297025680542,0.0,12.031141996383669,42.95767211914063,262379.77981534763,2.181572914123535,LOCALLY_SOLVED
scenario_328,45298.504579915,0.4392998846697478,1324344.6650100015,1369643.6088898012,2.1679370403289795,9.085500955581663,0.0,11.465292930603027,43.58586096763611,267782.8619475806,1.781728982925415,LOCALLY_SOLVED
scenario_329,46192.55070365962,0.4201467128534705,1494130.912302638,1540323.8831530104,2.2652828693389893,8.890554904937744,0.0,11.367004871368408,43.4619209766388,275793.3156046533,1.6065049171447754,LOCALLY_SOLVED
scenario_330,45944.59463545505,0.7154147778988679,1304866.9557302317,1350812.2657804647,2.1283609867095947,11.29811406135559,0.0,13.705121994018556,43.64908194541931,271738.4793171331,2.502082109451294,LOCALLY_SOLVED
scenario_331,45974.86285493125,0.4342113041333774,1482119.4598680458,1528094.7569342812,2.159152030944824,9.091063022613524,0.0,11.462357997894289,42.76534581184387,271514.27681178355,1.7422640323638916,LOCALLY_SOLVED
scenario_332,45304.07772804742,0.4073282310615522,1315787.7396380694,1361092.224694348,2.86001205444336,9.510405778884888,0.0,12.58005404472351,42.01338291168213,264782.2309951493,2.0102779865264893,LOCALLY_SOLVED
scenario_333,45215.23882336033,0.4285025516413788,1363972.448779297,1409188.116105209,2.1511390209198,9.094207048416138,0.0,11.456219911575316,40.77739906311035,265708.081170402,1.7574200630187988,LOCALLY_SOLVED
scenario_334,45857.33615802338,0.3886306836549484,1400819.1047819175,1446676.8295706245,2.157582998275757,8.988813877105713,0.0,11.37143898010254,42.15574407577515,269560.0721078681,1.619983196258545,LOCALLY_SOLVED
scenario_335,46150.69550650836,0.440684434491613,1489160.4712744432,1535311.6074653862,2.6229639053344727,9.179143190383911,0.0,12.025130987167358,43.40053606033325,271488.95249427285,1.8227989673614504,LOCALLY_SOLVED
scenario_336,46163.65307042254,0.3952304672946422,1459919.515475287,1506083.5637761771,2.1506130695343018,8.975430011749268,0.0,11.336713075637816,42.20572018623352,277639.97402265825,1.7076871395111084,LOCALLY_SOLVED
scenario_337,46257.669836992856,0.4475147158030376,1713630.1662312697,1759888.2835829784,2.1488561630249023,9.055936813354492,0.0,11.417083978652954,45.5240421295166,279161.1913421116,1.7637598514556885,LOCALLY_SOLVED
scenario_338,45916.74100079727,0.40718901391496,1459175.8939470646,1505093.042136876,2.135462045669556,8.967875003814697,0.0,11.3143789768219,42.7138512134552,270743.5539874072,1.6906609535217283,LOCALLY_SOLVED
scenario_339,45334.12888340818,0.4093175408234759,1367407.654540894,1412742.192741843,2.148892879486084,10.358625173568726,0.0,12.785855054855348,42.7088029384613,267830.8103900777,2.230682134628296,LOCALLY_SOLVED
scenario_340,46255.25724464074,0.6768152386274701,1884193.434877496,1930449.3689373755,2.234138965606689,9.303938150405884,0.0,11.74840807914734,44.77069807052612,279709.2035345894,1.588332176208496,LOCALLY_SOLVED
scenario_341,45177.5225052416,0.4573264213901827,1301990.0507494577,1347168.0305811206,2.1407670974731445,9.369147062301636,0.0,11.720574140548706,43.69669699668884,265249.1531525275,2.086169004440308,LOCALLY_SOLVED
scenario_342,46261.72314512695,0.404728634788015,1681048.358068215,1727310.4859419768,2.140634059906006,9.092220067977903,0.0,11.443256139755247,44.10843515396118,278039.9335812202,1.8388891220092771,LOCALLY_SOLVED
scenario_343,44661.49014807234,0.4346095950324141,1259798.3097303873,1304460.2344880546,2.703556060791016,10.095724821090698,0.0,13.012433052062988,43.45355010032654,260724.70903114203,2.3095028400421143,LOCALLY_SOLVED
scenario_344,45763.77685614583,0.6676482709883803,1433203.9673530231,1478968.41185744,2.153486013412476,8.969677925109863,0.0,11.334942817687988,42.49662804603577,269913.0217273731,1.6550838947296145,LOCALLY_SOLVED
scenario_345,45790.07829432656,0.4357312456460425,1371265.9894462605,1417056.5034718325,2.1290829181671143,9.008173942565918,0.0,11.34839677810669,42.31898498535156,267542.241402058,1.7448208332061768,LOCALLY_SOLVED
scenario_346,46274.72389174382,0.4197408417226864,1809011.2931810191,1855286.4368136048,2.146108865737915,8.948069095611572,0.0,11.305274963378906,44.04297399520874,277481.95899714343,1.658998966217041,LOCALLY_SOLVED
scenario_347,45813.42156239801,0.4388721005671957,1401234.808889446,1447048.6693239447,2.125368118286133,8.914410829544067,0.0,11.251103162765505,44.10893106460571,268028.6496103304,1.6771137714385986,LOCALLY_SOLVED
scenario_348,45787.79187218986,0.4267817275532816,1337284.9679888848,1383073.186642802,2.150635004043579,9.33211588859558,0.0,11.694201946258543,42.50916790962219,272119.6418826078,1.5850918292999268,LOCALLY_SOLVED
scenario_349,45623.351932597405,0.4396684626433416,1380845.600880388,1426469.392481448,2.146343946456909,9.717767000198364,0.0,12.075289011001589,41.53408980369568,271270.8172619738,1.9393560886383057,LOCALLY_SOLVED
scenario_350,45196.86887116677,0.4517266807572927,1340542.753318652,1385740.0739164995,2.8488779067993164,10.089215993881226,0.0,13.149073839187622,43.00952291488648,263856.0417431924,1.973178148269653,LOCALLY_SOLVED
